"location","doy","hour","soil.moist"
"deciduous",202,14,0.312127791777778
"deciduous",202,15,0.309600003111111
"deciduous",202,16,0.306675724555556
"deciduous",202,17,0.304103968
"deciduous",202,18,0.302234397777778
"deciduous",202,19,0.300321729222222
"deciduous",202,20,0.299047306222222
"deciduous",202,21,0.298123661
"deciduous",202,22,0.297495738111111
"deciduous",202,23,0.296755332777778
"deciduous",203,0,0.296106328555556
"deciduous",203,1,0.295331009555556
"deciduous",203,2,0.296928466444444
"deciduous",203,3,0.297583185666667
"deciduous",203,4,0.298140169555556
"deciduous",203,5,0.296858001444444
"deciduous",203,6,0.295955992111111
"deciduous",203,7,0.294654346555556
"deciduous",203,8,0.292939839222222
"deciduous",203,9,0.292023135777778
"deciduous",203,10,0.291278454666667
"deciduous",203,11,0.289775808
"deciduous",203,12,0.287481648888889
"deciduous",203,13,0.285395038222222
"deciduous",203,14,0.283074877444444
"deciduous",203,15,0.281471187777778
"deciduous",203,16,0.279691729444444
"deciduous",203,17,0.277192127444444
"deciduous",203,18,0.275084632333333
"deciduous",203,19,0.273553203888889
"deciduous",203,20,0.272441978555556
"deciduous",203,21,0.271622733333333
"deciduous",203,22,0.270957957444444
"deciduous",203,23,0.270770963111111
"deciduous",204,0,0.270787319666667
"deciduous",204,1,0.269690637
"deciduous",204,2,0.267350072333333
"deciduous",204,3,0.267019240555555
"deciduous",204,4,0.266645419333333
"deciduous",204,5,0.266363735111111
"deciduous",204,6,0.266136467777778
"deciduous",204,7,0.265891083444444
"deciduous",204,8,0.265576158444444
"deciduous",204,9,0.264901131333333
"deciduous",204,10,0.264189413444444
"deciduous",204,11,0.262776175444444
"deciduous",204,12,0.261141789666667
"deciduous",204,13,0.259006766555555
"deciduous",204,14,0.256883823333333
"deciduous",204,15,0.254627341111111
"deciduous",204,16,0.252201473111111
"deciduous",204,17,0.250044200111111
"deciduous",204,18,0.248323783111111
"deciduous",204,19,0.247233756333333
"deciduous",204,20,0.246251491111111
"deciduous",204,21,0.245605850888889
"deciduous",204,22,0.245181226888889
"deciduous",204,23,0.244617115111111
"deciduous",205,0,0.244440950333333
"deciduous",205,1,0.244128469666667
"deciduous",205,2,0.243544088
"deciduous",205,3,0.242915274
"deciduous",205,4,0.242653938777778
"deciduous",205,5,0.242535513222222
"deciduous",205,6,0.24229857
"deciduous",205,7,0.242123303222222
"deciduous",205,8,0.241790102555555
"deciduous",205,9,0.241294909
"deciduous",205,10,0.240464222666667
"deciduous",205,11,0.239124291444444
"deciduous",205,12,0.237649269666667
"deciduous",205,13,0.236106777444444
"deciduous",205,14,0.234465353888889
"deciduous",205,15,0.233330253333333
"deciduous",205,16,0.232637351
"deciduous",205,17,0.232228869
"deciduous",205,18,0.231526494666667
"deciduous",205,19,0.231079249777778
"deciduous",205,20,0.230821631555556
"deciduous",205,21,0.230398997444444
"deciduous",205,22,0.237136687777778
"deciduous",205,23,0.241273174
"deciduous",206,0,0.241606068555556
"deciduous",206,1,0.241793554888889
"deciduous",206,2,0.242036736555556
"deciduous",206,3,0.242188187333333
"deciduous",206,4,0.242573601444444
"deciduous",206,5,0.246352030111111
"deciduous",206,6,0.252601764444444
"deciduous",206,7,0.256950081666667
"deciduous",206,8,0.259975209888889
"deciduous",206,9,0.262574193888889
"deciduous",206,10,0.266515782162162
"deciduous",206,11,0.262101476666667
"deciduous",206,12,0.261862683333333
"deciduous",206,13,0.261318906666667
"deciduous",206,14,0.260759051666667
"deciduous",206,15,0.260160896666667
"deciduous",206,16,0.259638271666667
"deciduous",206,17,0.258770253333333
"deciduous",206,18,0.258318745
"deciduous",206,19,0.258194515
"deciduous",206,20,0.25809088
"deciduous",206,21,0.258351743333333
"deciduous",206,22,0.258900758333333
"deciduous",206,23,0.259774235
"deciduous",207,0,0.260877041666667
"deciduous",207,1,0.261924183333333
"deciduous",207,2,0.263058886666667
"deciduous",207,3,0.264006096666667
"deciduous",207,4,0.264608063333333
"deciduous",207,5,0.265578091666667
"deciduous",207,6,0.266372821666667
"deciduous",207,7,0.267391071666667
"deciduous",207,8,0.26757036
"deciduous",207,9,0.267141383333333
"deciduous",207,10,0.266071956666667
"deciduous",207,11,0.264942545
"deciduous",207,12,0.263448028333333
"deciduous",207,13,0.261669726666667
"deciduous",207,14,0.259159315
"deciduous",207,15,0.256931375
"deciduous",207,16,0.255181456666667
"deciduous",207,17,0.253639663333333
"deciduous",207,18,0.252309058333333
"deciduous",207,19,0.251227735
"deciduous",207,20,0.250454175
"deciduous",207,21,0.249948448333333
"deciduous",207,22,0.249885683333333
"deciduous",207,23,0.249899605
"deciduous",208,0,0.250242355
"deciduous",208,1,0.250760543333333
"deciduous",208,2,0.251218056666667
"deciduous",208,3,0.25163839
"deciduous",208,4,0.252175343333333
"deciduous",208,5,0.252884425
"deciduous",208,6,0.253421245
"deciduous",208,7,0.254346138333333
"deciduous",208,8,0.254689188333333
"deciduous",208,9,0.254027945
"deciduous",208,10,0.252679675
"deciduous",208,11,0.250405455
"deciduous",208,12,0.247750998333333
"deciduous",208,13,0.245248798333333
"deciduous",208,14,0.243021958333333
"deciduous",208,15,0.241286908333333
"deciduous",208,16,0.239680023333333
"deciduous",208,17,0.238151685
"deciduous",208,18,0.23685193
"deciduous",208,19,0.235862345
"deciduous",208,20,0.23506335
"deciduous",208,21,0.234550756666667
"deciduous",208,22,0.234314196666667
"deciduous",208,23,0.234057391666667
"deciduous",209,0,0.233862385
"deciduous",209,1,0.233800506666667
"deciduous",209,2,0.233799753333333
"deciduous",209,3,0.233582485
"deciduous",209,4,0.23340756
"deciduous",209,5,0.233329506666667
"deciduous",209,6,0.23340746
"deciduous",209,7,0.233291716666667
"deciduous",209,8,0.233369583333333
"deciduous",209,9,0.23305993
"deciduous",209,10,0.232517223333333
"deciduous",209,11,0.231411035
"deciduous",209,12,0.229966941666667
"deciduous",209,13,0.228743153333333
"deciduous",209,14,0.238593576666667
"deciduous",209,15,0.257168906666667
"deciduous",209,16,0.255582011666667
"deciduous",209,17,0.254696185
"deciduous",209,18,0.254077385
"deciduous",209,19,0.253647301666667
"deciduous",209,20,0.253580993333333
"deciduous",209,21,0.253532413333333
"deciduous",209,22,0.253467348333333
"deciduous",209,23,0.253833716666667
"deciduous",210,0,0.25366487
"deciduous",210,1,0.253674141666667
"deciduous",210,2,0.253878993333333
"deciduous",210,3,0.254104446666667
"deciduous",210,4,0.253978916666667
"deciduous",210,5,0.25409011
"deciduous",210,6,0.254220945
"deciduous",210,7,0.25435043
"deciduous",210,8,0.254228246666667
"deciduous",210,9,0.253257903333333
"deciduous",210,10,0.252247093333333
"deciduous",210,11,0.251105861666667
"deciduous",210,12,0.249871131666667
"deciduous",210,13,0.248231523333333
"deciduous",210,14,0.246319415
"deciduous",210,15,0.24463614
"deciduous",210,16,0.243306475
"deciduous",210,17,0.241691756666667
"deciduous",210,18,0.240502695
"deciduous",210,19,0.23958509
"deciduous",210,20,0.239157126666667
"deciduous",210,21,0.238503371666667
"deciduous",210,22,0.238206486666667
"deciduous",210,23,0.239041043333333
"mowed lawn",190,0,0.376182111555556
"mowed lawn",190,1,0.375924140666667
"mowed lawn",190,2,0.375584846555556
"mowed lawn",190,3,0.375257527
"mowed lawn",190,4,0.374829310222222
"mowed lawn",190,5,0.374343746777778
"mowed lawn",190,6,0.373868048666667
"mowed lawn",190,7,0.373584565444444
"mowed lawn",190,8,0.372080747666667
"mowed lawn",190,9,0.370229129888889
"mowed lawn",190,10,0.368373481
"mowed lawn",190,11,0.366520504111111
"mowed lawn",190,12,0.364428882777778
"mowed lawn",190,13,0.361979661666667
"mowed lawn",190,14,0.358498745222222
"mowed lawn",190,15,0.354282503444444
"mowed lawn",190,16,0.349911635666667
"mowed lawn",190,17,0.345406904222222
"mowed lawn",190,18,0.342059021777778
"mowed lawn",190,19,0.340879159555555
"mowed lawn",190,20,0.341410105555556
"mowed lawn",190,21,0.342130545333333
"mowed lawn",190,22,0.342346723222222
"mowed lawn",190,23,0.342239816777778
"mowed lawn",191,0,0.343567928444444
"mowed lawn",191,1,0.343594367111111
"mowed lawn",191,2,0.343897675555556
"mowed lawn",191,3,0.343167458222222
"mowed lawn",191,4,0.343092632111111
"mowed lawn",191,5,0.343696371444444
"mowed lawn",191,6,0.343286020777778
"mowed lawn",191,7,0.342739013777778
"mowed lawn",191,8,0.341670303666667
"mowed lawn",191,9,0.339846048666667
"mowed lawn",191,10,0.337893602888889
"mowed lawn",191,11,0.336043462777778
"mowed lawn",191,12,0.333633470333333
"mowed lawn",191,13,0.330620722444444
"mowed lawn",191,14,0.327630743555555
"mowed lawn",191,15,0.322762857777778
"mowed lawn",191,16,0.318491208555556
"mowed lawn",191,17,0.314757268555556
"mowed lawn",191,18,0.311185380333333
"mowed lawn",191,19,0.309746035444444
"mowed lawn",191,20,0.310025258333333
"mowed lawn",191,21,0.311493262222222
"mowed lawn",191,22,0.312371562222222
"mowed lawn",191,23,0.312269348555556
"mowed lawn",192,0,0.311882811222222
"mowed lawn",192,1,0.312127952
"mowed lawn",192,2,0.312368309888889
"mowed lawn",192,3,0.312466001666667
"mowed lawn",192,4,0.312197891222222
"mowed lawn",192,5,0.312296186777778
"mowed lawn",192,6,0.312034818222222
"mowed lawn",192,7,0.311965496222222
"mowed lawn",192,8,0.310948685222222
"mowed lawn",192,9,0.307772648555556
"mowed lawn",192,10,0.304570787777778
"mowed lawn",192,11,0.302018665777778
"mowed lawn",192,12,0.298838360333333
"mowed lawn",192,13,0.295198429222222
"mowed lawn",192,14,0.290774395222222
"mowed lawn",192,15,0.286673383444444
"mowed lawn",192,16,0.282392602
"mowed lawn",192,17,0.278041857444444
"mowed lawn",192,18,0.274757378777778
"mowed lawn",192,19,0.272491871333333
"mowed lawn",192,20,0.271425036111111
"mowed lawn",192,21,0.270697236666667
"mowed lawn",192,22,0.270413427111111
"mowed lawn",192,23,0.270063364444444
"mowed lawn",193,0,0.269560330444444
"mowed lawn",193,1,0.268773287222222
"mowed lawn",193,2,0.268357820222222
"mowed lawn",193,3,0.267906255444444
"mowed lawn",193,4,0.269855238333333
"mowed lawn",193,5,0.270861850222222
"mowed lawn",193,6,0.271469853444444
"mowed lawn",193,7,0.272068128777778
"mowed lawn",193,8,0.271420107222222
"mowed lawn",193,9,0.271105722888889
"mowed lawn",193,10,0.269817346888889
"mowed lawn",193,11,0.267779837888889
"mowed lawn",193,12,0.266631775333333
"mowed lawn",193,13,0.264120228333333
"mowed lawn",193,14,0.263039063888889
"mowed lawn",193,15,0.26066553
"mowed lawn",193,16,0.258079675777778
"mowed lawn",193,17,0.255035771222222
"mowed lawn",193,18,0.252376441333333
"mowed lawn",193,19,0.250742716333333
"mowed lawn",193,20,0.250237540555556
"mowed lawn",193,21,0.250275817333333
"mowed lawn",193,22,0.250684455444444
"mowed lawn",193,23,0.251693597777778
"mowed lawn",194,0,0.252023171222222
"mowed lawn",194,1,0.252761629333333
"mowed lawn",194,2,0.253199924888889
"mowed lawn",194,3,0.253677810222222
"mowed lawn",194,4,0.254379848222222
"mowed lawn",194,5,0.257229563444444
"mowed lawn",194,6,0.257844160555555
"mowed lawn",194,7,0.253189435111111
"mowed lawn",194,8,0.253269618555556
"mowed lawn",194,9,0.251820281333333
"mowed lawn",194,10,0.250129710888889
"mowed lawn",194,11,0.248815583
"mowed lawn",194,12,0.247495579666667
"mowed lawn",194,13,0.242769727010309
"mowed lawn",194,14,0.236209008444444
"mowed lawn",194,15,0.234857746222222
"mowed lawn",194,16,0.232850552666667
"mowed lawn",194,17,0.230980926888889
"mowed lawn",194,18,0.229961340333333
"mowed lawn",194,19,0.230308222333333
"mowed lawn",194,20,0.233029150111111
"mowed lawn",194,21,0.235615400444444
"mowed lawn",194,22,0.236889092666667
"mowed lawn",194,23,0.237249602111111
"mowed lawn",195,0,0.238028255333333
"mowed lawn",195,1,0.238813258222222
"mowed lawn",195,2,0.239212459666667
"mowed lawn",195,3,0.240025844888889
"mowed lawn",195,4,0.239104449888889
"mowed lawn",195,5,0.239649761777778
"mowed lawn",195,6,0.240008117348066
"mowed lawn",195,7,0.239769535555555
"mowed lawn",195,8,0.238343594222222
"mowed lawn",195,9,0.235274247222222
"mowed lawn",195,10,0.233420858777778
"mowed lawn",195,11,0.231906659888889
"mowed lawn",195,12,0.230635174444444
"mowed lawn",195,13,0.229126657666667
"mowed lawn",195,14,0.227905070222222
"mowed lawn",195,15,0.225786671111111
"mowed lawn",195,16,0.223152975
"mowed lawn",195,17,0.220893597
"mowed lawn",195,18,0.218443828111111
"mowed lawn",195,19,0.216089759888889
"mowed lawn",195,20,0.216062846777778
"mowed lawn",195,21,0.217499172111111
"mowed lawn",195,22,0.218939265555556
"mowed lawn",195,23,0.220553246666667
"mowed lawn",196,0,0.221227655555556
"mowed lawn",196,1,0.222736450888889
"mowed lawn",196,2,0.223328492111111
"mowed lawn",196,3,0.223412351
"mowed lawn",196,4,0.223799452
"mowed lawn",196,5,0.222895201333333
"mowed lawn",196,6,0.222789236
"mowed lawn",196,7,0.223379242333333
"mowed lawn",196,8,0.222622111555556
"mowed lawn",196,9,0.220041480888889
"mowed lawn",196,10,0.217569353222222
"mowed lawn",196,11,0.215889043222222
"mowed lawn",196,12,0.213600612222222
"mowed lawn",196,13,0.211894224666667
"mowed lawn",196,14,0.210040908111111
"mowed lawn",196,15,0.208124933111111
"mowed lawn",196,16,0.206673492888889
"mowed lawn",196,17,0.204585792
"mowed lawn",196,18,0.202160755555556
"mowed lawn",196,19,0.200812867666667
"mowed lawn",196,20,0.201155650777778
"mowed lawn",196,21,0.20262794
"mowed lawn",196,22,0.204202364777778
"mowed lawn",196,23,0.205290460666667
"mowed lawn",197,0,0.205569466444444
"mowed lawn",197,1,0.205864044
"mowed lawn",197,2,0.206459100888889
"mowed lawn",197,3,0.206557980888889
"mowed lawn",197,4,0.206816395
"mowed lawn",197,5,0.207171712555556
"mowed lawn",197,6,0.210026340666667
"mowed lawn",197,7,0.211683885666667
"mowed lawn",197,8,0.211198748444444
"mowed lawn",197,9,0.208873241111111
"mowed lawn",197,10,0.210229522222222
"mowed lawn",197,11,0.207731517
"mowed lawn",197,12,0.205048400888889
"mowed lawn",197,13,0.203215611555556
"mowed lawn",197,14,0.201964424777778
"mowed lawn",197,15,0.200766848555556
"mowed lawn",197,16,0.201361220888889
"mowed lawn",197,17,0.201303020111111
"mowed lawn",197,18,0.199459980111111
"mowed lawn",197,19,0.197854433666667
"mowed lawn",197,20,0.197142231333333
"mowed lawn",197,21,0.193907589222222
"mowed lawn",197,22,0.196980860555556
"mowed lawn",197,23,0.198562776444444
"mowed lawn",198,0,0.200100167666667
"mowed lawn",198,1,0.198549807888889
"mowed lawn",198,2,0.194956778444444
"mowed lawn",198,3,0.195558396777778
"mowed lawn",198,4,0.196067207666667
"mowed lawn",198,5,0.195969085
"mowed lawn",198,6,0.196456495333333
"mowed lawn",198,7,0.196682627222222
"mowed lawn",198,8,0.195339688777778
"mowed lawn",198,9,0.193798664333333
"mowed lawn",198,10,0.193110865444444
"mowed lawn",198,11,0.192487006888889
"mowed lawn",198,12,0.191784379333333
"mowed lawn",198,13,0.190723075555556
"mowed lawn",198,14,0.189466258444444
"mowed lawn",198,15,0.188613208333333
"mowed lawn",198,16,0.186997145888889
"mowed lawn",198,17,0.185631667
"mowed lawn",198,18,0.184516065777778
"mowed lawn",198,19,0.183004367666667
"mowed lawn",198,20,0.182025244666667
"mowed lawn",198,21,0.181707747777778
"mowed lawn",198,22,0.181536715888889
"mowed lawn",198,23,0.181307587777778
"mowed lawn",199,0,0.181227803
"mowed lawn",199,1,0.181220344444444
"mowed lawn",199,2,0.181523386444444
"mowed lawn",199,3,0.181609904888889
"mowed lawn",199,4,0.181675514888889
"mowed lawn",199,5,0.182222414555556
"mowed lawn",199,6,0.182710650888889
"mowed lawn",199,7,0.184507026777778
"mowed lawn",199,8,0.187225106222222
"mowed lawn",199,9,0.203148545222222
"mowed lawn",199,10,0.243788832111111
"mowed lawn",199,11,0.309719201111111
"mowed lawn",199,12,0.329043915
"mowed lawn",199,13,0.334718434333333
"mowed lawn",199,14,0.337137195777778
"mowed lawn",199,15,0.338556878777778
"mowed lawn",199,16,0.339409540777778
"mowed lawn",199,17,0.339878613777778
"mowed lawn",199,18,0.340201027222222
"mowed lawn",199,19,0.341889772444444
"mowed lawn",199,20,0.346963928444444
"mowed lawn",199,21,0.348826262222222
"mowed lawn",199,22,0.350831677111111
"mowed lawn",199,23,0.357186143888889
"mowed lawn",200,0,0.365895653333333
"mowed lawn",200,1,0.373049884666667
"mowed lawn",200,2,0.374997843666667
"mowed lawn",200,3,0.375995441777778
"mowed lawn",200,4,0.376688942111111
"mowed lawn",200,5,0.377337690888889
"mowed lawn",200,6,0.377911861111111
"mowed lawn",200,7,0.378179527333333
"mowed lawn",200,8,0.377954352444444
"mowed lawn",200,9,0.377157594888889
"mowed lawn",200,10,0.376306565
"mowed lawn",200,11,0.375428446777778
"mowed lawn",200,12,0.374184502222222
"mowed lawn",200,13,0.372403273555556
"mowed lawn",200,14,0.369662380666667
"mowed lawn",200,15,0.366603466111111
"mowed lawn",200,16,0.363649822
"mowed lawn",200,17,0.360486950333333
"mowed lawn",200,18,0.358050563444444
"mowed lawn",200,19,0.356594446888889
"mowed lawn",200,20,0.356120345222222
"mowed lawn",200,21,0.356507709222222
"mowed lawn",200,22,0.356890106222222
"mowed lawn",200,23,0.356989039777778
"mowed lawn",201,0,0.356615732222222
"mowed lawn",201,1,0.356104935444444
"mowed lawn",201,2,0.355416860888889
"mowed lawn",201,3,0.355156375444444
"mowed lawn",201,4,0.354890536
"mowed lawn",201,5,0.354456311111111
"mowed lawn",201,6,0.354217651
"mowed lawn",201,7,0.353600340444444
"mowed lawn",201,8,0.351925265888889
"mowed lawn",201,9,0.349659014222222
"mowed lawn",201,10,0.347606257777778
"mowed lawn",201,11,0.345725399666667
"mowed lawn",201,12,0.343231551444444
"mowed lawn",201,13,0.340043768888889
"mowed lawn",201,14,0.336119431222222
"mowed lawn",201,15,0.331538882444444
"mowed lawn",201,16,0.326873348222222
"mowed lawn",201,17,0.322343475444444
"mowed lawn",201,18,0.318922147222222
"mowed lawn",201,19,0.316713819444444
"mowed lawn",201,20,0.315753812111111
"mowed lawn",201,21,0.315184090111111
"mowed lawn",201,22,0.314706039333333
"mowed lawn",201,23,0.314749474777778
"mowed lawn",202,0,0.314782303
"mowed lawn",202,1,0.314496621888889
"mowed lawn",202,2,0.313939510444444
"mowed lawn",202,3,0.312939437555556
"mowed lawn",202,4,0.311946942333333
"mowed lawn",202,5,0.310752319222222
"mowed lawn",202,6,0.309975285666667
"mowed lawn",202,7,0.309205874444444
"mowed lawn",202,8,0.30776944
"mowed lawn",202,9,0.305481287111111
"mowed lawn",202,10,0.302147257666667
"mowed lawn",202,11,0.29806659
"mowed lawn",202,12,0.293795087777778
"mowed lawn",202,13,0.289051715888889
"mowed lawn",202,14,0.283705058111111
"mowed lawn",202,15,0.278514516333333
"mowed lawn",202,16,0.273035924
"mowed lawn",202,17,0.269971243888889
"mowed lawn",202,18,0.267903182222222
"mowed lawn",202,19,0.266198881888889
"mowed lawn",202,20,0.266076618666667
"mowed lawn",202,21,0.266970748888889
"mowed lawn",202,22,0.268198201888889
"mowed lawn",202,23,0.268933925111111
"mowed lawn",203,0,0.268917268888889
"mowed lawn",203,1,0.268262418555555
"mowed lawn",203,2,0.268390938222222
"mowed lawn",203,3,0.268649758111111
"mowed lawn",203,4,0.269010073555556
"mowed lawn",203,5,0.268882471777778
"mowed lawn",203,6,0.268952460222222
"mowed lawn",203,7,0.268602427444444
"mowed lawn",203,8,0.266673376
"mowed lawn",203,9,0.262610419444444
"mowed lawn",203,10,0.259584474666667
"mowed lawn",203,11,0.256758375333333
"mowed lawn",203,12,0.253825417222222
"mowed lawn",203,13,0.250823784777778
"mowed lawn",203,14,0.247668010444444
"mowed lawn",203,15,0.244523157444444
"mowed lawn",203,16,0.241447591111111
"mowed lawn",203,17,0.238678778777778
"mowed lawn",203,18,0.236199403111111
"mowed lawn",203,19,0.234612118222222
"mowed lawn",203,20,0.233209818555556
"mowed lawn",203,21,0.232883475666667
"mowed lawn",203,22,0.234732980888889
"mowed lawn",203,23,0.236244435888889
"mowed lawn",204,0,0.237184690666667
"mowed lawn",204,1,0.237681127555556
"mowed lawn",204,2,0.237649925222222
"mowed lawn",204,3,0.237557845222222
"mowed lawn",204,4,0.237740980888889
"mowed lawn",204,5,0.237728365666667
"mowed lawn",204,6,0.237657331
"mowed lawn",204,7,0.237165223666667
"mowed lawn",204,8,0.235042061888889
"mowed lawn",204,9,0.231904191111111
"mowed lawn",204,10,0.228803495666667
"mowed lawn",204,11,0.225502958888889
"mowed lawn",204,12,0.222669263222222
"mowed lawn",204,13,0.219747549888889
"mowed lawn",204,14,0.216456201666667
"mowed lawn",204,15,0.213469125222222
"mowed lawn",204,16,0.210624834666667
"mowed lawn",204,17,0.209088295777778
"mowed lawn",204,18,0.207764947555556
"mowed lawn",204,19,0.207171251333333
"mowed lawn",204,20,0.206254999666667
"mowed lawn",204,21,0.207042053
"mowed lawn",204,22,0.207406246444444
"mowed lawn",204,23,0.207374368555556
"mowed lawn",205,0,0.208079059
"mowed lawn",205,1,0.208621956444444
"mowed lawn",205,2,0.209614070666667
"mowed lawn",205,3,0.210364381
"mowed lawn",205,4,0.210122556666667
"mowed lawn",205,5,0.209289722444444
"mowed lawn",205,6,0.209540090888889
"mowed lawn",205,7,0.20912996
"mowed lawn",205,8,0.207555547555556
"mowed lawn",205,9,0.20540511
"mowed lawn",205,10,0.203198585555556
"mowed lawn",205,11,0.201348017111111
"mowed lawn",205,12,0.198790773888889
"mowed lawn",205,13,0.196580776777778
"mowed lawn",205,14,0.195289113
"mowed lawn",205,15,0.195106640333333
"mowed lawn",205,16,0.196497157888889
"mowed lawn",205,17,0.196599252333333
"mowed lawn",205,18,0.196151329444444
"mowed lawn",205,19,0.195954612555556
"mowed lawn",205,20,0.195700238111111
"mowed lawn",205,21,0.195663539777778
"mowed lawn",205,22,0.228382147222222
"mowed lawn",205,23,0.252353448888889
"mowed lawn",206,0,0.248601891555556
"mowed lawn",206,1,0.246786482777778
"mowed lawn",206,2,0.245999645555556
"mowed lawn",206,3,0.245097809888889
"mowed lawn",206,4,0.248127227777778
"mowed lawn",206,5,0.271496137888889
"mowed lawn",206,6,0.295193866555556
"mowed lawn",206,7,0.297048942111111
"mowed lawn",206,8,0.297552692
"mowed lawn",206,9,0.294266053333333
"mowed lawn",206,10,0.29838194
"mowed lawn",206,11,0.29761338
"mowed lawn",206,12,0.29588068
"mowed lawn",206,13,0.293734228333333
"mowed lawn",206,14,0.290874515
"mowed lawn",206,15,0.287512148333333
"mowed lawn",206,16,0.284039123333333
"mowed lawn",206,17,0.280859856666667
"mowed lawn",206,18,0.27886391
"mowed lawn",206,19,0.278134428333333
"mowed lawn",206,20,0.278940521666667
"mowed lawn",206,21,0.279664726666667
"mowed lawn",206,22,0.28007542
"mowed lawn",206,23,0.280111563333333
"mowed lawn",207,0,0.279918103333333
"mowed lawn",207,1,0.27994823
"mowed lawn",207,2,0.279724501666667
"mowed lawn",207,3,0.279482295
"mowed lawn",207,4,0.279278225
"mowed lawn",207,5,0.278665073333333
"mowed lawn",207,6,0.278186986666667
"mowed lawn",207,7,0.27782775
"mowed lawn",207,8,0.277103603333333
"mowed lawn",207,9,0.274846305
"mowed lawn",207,10,0.273273296666667
"mowed lawn",207,11,0.271222575
"mowed lawn",207,12,0.268590546666667
"mowed lawn",207,13,0.265279708333333
"mowed lawn",207,14,0.261101048333333
"mowed lawn",207,15,0.25825696
"mowed lawn",207,16,0.255917693333333
"mowed lawn",207,17,0.253609716666667
"mowed lawn",207,18,0.251296121666667
"mowed lawn",207,19,0.250699878333333
"mowed lawn",207,20,0.251809686666667
"mowed lawn",207,21,0.253719976666667
"mowed lawn",207,22,0.25477011
"mowed lawn",207,23,0.255340808333333
"mowed lawn",208,0,0.255335993333333
"mowed lawn",208,1,0.255416006666667
"mowed lawn",208,2,0.255110686666667
"mowed lawn",208,3,0.254842263333333
"mowed lawn",208,4,0.254745218333333
"mowed lawn",208,5,0.254808473333333
"mowed lawn",208,6,0.254985968333333
"mowed lawn",208,7,0.254843381666667
"mowed lawn",208,8,0.253198141666667
"mowed lawn",208,9,0.250400741666667
"mowed lawn",208,10,0.248251498333333
"mowed lawn",208,11,0.24576266
"mowed lawn",208,12,0.243621278333333
"mowed lawn",208,13,0.241301395
"mowed lawn",208,14,0.239269653333333
"mowed lawn",208,15,0.237020476666667
"mowed lawn",208,16,0.234340636666667
"mowed lawn",208,17,0.232853995
"mowed lawn",208,18,0.23081113
"mowed lawn",208,19,0.229989106666667
"mowed lawn",208,20,0.229478593333333
"mowed lawn",208,21,0.230571396666667
"mowed lawn",208,22,0.231744333333333
"mowed lawn",208,23,0.232828978333333
"mowed lawn",209,0,0.233414698333333
"mowed lawn",209,1,0.233730045
"mowed lawn",209,2,0.233346345
"mowed lawn",209,3,0.233807003333333
"mowed lawn",209,4,0.233828475
"mowed lawn",209,5,0.23358127
"mowed lawn",209,6,0.233291218333333
"mowed lawn",209,7,0.232886076666667
"mowed lawn",209,8,0.23207894
"mowed lawn",209,9,0.230090193333333
"mowed lawn",209,10,0.229297515
"mowed lawn",209,11,0.226750155
"mowed lawn",209,12,0.224589311666667
"mowed lawn",209,13,0.222543061666667
"mowed lawn",209,14,0.238259565
"mowed lawn",209,15,0.286451188333333
"mowed lawn",209,16,0.280562408333333
"mowed lawn",209,17,0.277287235
"mowed lawn",209,18,0.274720243333333
"mowed lawn",209,19,0.27292789
"mowed lawn",209,20,0.272023873333333
"mowed lawn",209,21,0.271757346666667
"mowed lawn",209,22,0.272350743333333
"mowed lawn",209,23,0.272568503333333
"mowed lawn",210,0,0.272450541666667
"mowed lawn",210,1,0.27218932
"mowed lawn",210,2,0.271712626666667
"mowed lawn",210,3,0.271228518333333
"mowed lawn",210,4,0.270912775
"mowed lawn",210,5,0.270628261666667
"mowed lawn",210,6,0.270421378333333
"mowed lawn",210,7,0.270079446666667
"mowed lawn",210,8,0.268496295
"mowed lawn",210,9,0.266187363333333
"mowed lawn",210,10,0.264037188333333
"mowed lawn",210,11,0.261062975
"mowed lawn",210,12,0.258165088333333
"mowed lawn",210,13,0.25431644
"mowed lawn",210,14,0.251027155
"mowed lawn",210,15,0.248031196666667
"mowed lawn",210,16,0.244519301666667
"mowed lawn",210,17,0.241920641666667
"mowed lawn",210,18,0.239098398333333
"mowed lawn",210,19,0.237834018333333
"mowed lawn",210,20,0.23796672
"mowed lawn",210,21,0.23979904
"mowed lawn",210,22,0.241461171666667
"mowed lawn",210,23,0.241895251666667
